,,,,,,,
,Boston,,MA,02136,ETHOS,,
,North End,,MA,02109,ETHOS,,
,Hyde Park,,MA,02136,ETHOS,,
,Boston,,MA,02130,ETHOS,,
,West Roxbury,,MA,02132,ETHOS,ETHOS Options Councillor,
,Roslindale,,MA,02131,ETHOS,,
,Boston,,MA,02136,ETHOS,,
,Brighton,,MA,02135,ETHOS,,
,Roslindale,,MA,02131,ETHOS,,
,Boston,,MA,02130,ETHOS,,
,Boston,,MA,02127,ETHOS,,
,Brighton,,MA,02135,ETHOS,,
,Roslindale,,MA,02131,ETHOS,,
,Boston,,MA,02215-5119,ETHOS,,
,Roslindale,,MA,02131,ETHOS,,
,Boston,,MA,02130,ETHOS,,
,Brighton,,MA,02135,ETHOS,,
,Roslindale,,MA,02131,ETHOS,,
,Rolsindale,,MA,02131,ETHOS,Will soon not be in there services because she denied home care.,
,Jamaica Plain,,MA,02130,ETHOS,Case Manager,
,Boston,,MA,02130,ETHOS,,
,Boston,,MA,02114,Family Services of Greater Boston,,
,Jamaica Plain,,MA,02130,Foley Senior Residences,,
,Mattapan,,MA,02126,Foley Senior Residences,,
,Mattapan,,MA,02126,Foley Senior Residences,,
,Boston,,MA,02116,Hale House,,
,Boston,,MA,02116,Hale House,,
,Boston,,MA,02116,Hale House,,
,Boston,,MA,02116,Hale House,Activities Director,
,Boston,,MA,02128,Hale House,,
,,,,,Hale House,,
,Boston,,MA,02116,Hale House,,
,Boston,,MA,02116,Hale House,,
,Boston,,MA,02116,Hale House,,
,Boston,,MA,02116,Hale House,,
,Boston,,,,Hale House,,
,Boston,,MA,02116,Hale House,,
,Boston,,MA,02116,Hale House,,
,Boston,,MA,02116,Hale House,,
,Boston,,MA,02116,Hale House,,
,Boston,,MA,02116,Hale House,,
,Boston,,MA,02116,Hale House,,
,Boston,,MA,02116-1404,Hale House,,
,,,,,Hale House,,
,Boston,,MA,02116-1404,Hale House,,
,Boston,,MA,02116,Hale House,Director of Resident Services,
,Boston,,MA,02116,Hale House,,
,Boston,,MA,02116,Hale House,,
,Boston,,MA,02116,Hale House,,
,Boston,,MA,02116,Hale House,Activities Director,
,Boston,,MA,02116,Hale House,"(previously referred by Aimee Mayers)
amayers@halebarnard.org",
,,,,,Hale House,,
,Boston,,MA,02116,Hale House,,
,Boston,,MA,02116,Hale House,Activities Coordinator,
,Boston,,MA,02116,Hale House,,
,Boston,,MA,02116,Hale House,,
,Boston,,MA,02116,Hale House,,
,Boston,,MA,02116,Hale House,Activities Director,
,Boston,,MA,02116,Hale House,,
,Boston,,MA,02116,Hale House,,
,Boston,,MA,02116,Hale House,,
,Boston,,MA,02116,Hale House,,
,Boston,,MA,02116,Hale House,,
,Roxbury,,MA,02119,"HEARTH, Inc.",,
,South Boston,,MA,02127,"HEARTH, Inc.",,
,Dorchester,,MA,02124,"HEARTH, Inc.",,
,Boston,,MA,02118,"HEARTH, Inc.",,
,Dorchester,,MA,02124,"HEARTH, Inc.",,
,Dorchester,,MA,02124,"HEARTH, Inc.","Laurie Yates, Social Worker: 617-456-3607",
,Brookline,,MA,02446,Hebrew SeniorLife,,
,Brookline,,MA,02446,Hebrew SeniorLife,,
,Brookline,,MA,02445,Hebrew SeniorLife,Current social worker is Selma Murski - 617-505-5006,
,Brookline,,MA,02446,Hebrew SeniorLife,,
,Brookline,,MA,02446,Hebrew SeniorLife,,
,Brookline,,MA,02446,Hebrew SeniorLife,,
,Brookline,,MA,02446,Hebrew SeniorLife,,
,Brookline,,MA,02446,Hebrew SeniorLife,RSC,
,Brookline,,MA,02446,Hebrew SeniorLife,,
,Brookline,,MA,02446,Hebrew SeniorLife,"LICSW, CCB",
,Brookline,,MA,02445,Hebrew SeniorLife,,
,Brookline,,MA,02446,Hebrew SeniorLife,SW,
,Brighton,,MA,02135,Jewish Family & Children's Services - Framingham,,
,Cambridge,,MA,02139-3197,Jewish Family & Children's Services - Framingham,,
,Charlestown,,MA,02129,Jewish Family & Children's Services - Framingham,,
,Brighton,,MA,02135-4712,Jewish Family & Children's Services - Framingham,,
,Brighton,,MA,02135,Jewish Family & Children's Services - Framingham,,
,Needham,,MA,02492,Jewish Family & Children's Services - Framingham,,
,,,,,Jewish Family & Children's Services - Framingham,,
,Brighton,,MA,02135-7106,Jewish Family & Children's Services - Framingham,,
,,,,,Marge Tessari Household,,
,Hyde Park Boston,,MA,02136,Alianza Hispana,,
,Boston,,MA,02118,Little Brothers Friends of the Elderly,,
,Allston,,MA,02134,Little Brothers Friends of the Elderly,,
,,,,,Little Brothers Friends of the Elderly,,
,Brighton,,MA,02135,Little Brothers Friends of the Elderly,,
,Boston,,MA,02118,Little Brothers Friends of the Elderly,,
,Boston,,MA,,Little Brothers Friends of the Elderly,,
,Boston,,MA,02115,Little Brothers Friends of the Elderly,,
,Boston,,MA,02127,Little Brothers Friends of the Elderly,"***CURRENT Emiliano, Brandon (CM-BSHC SCO United Program) bemiliano@bshcinfo.org

***FORMER (CM-BSHC) Traci McCarthy (617) 303-6946
tmccarthy@bshcinfo.org",
,Dorchester,,MA,02124,Little Brothers Friends of the Elderly,heard about us thru LBFE,
,Boston,,MA,02130,Little Brothers Friends of the Elderly,,
,Boston,,MA,02114,"Mass Gen Hosp, Social Services",,
,Boston,,MA,02215,"Mass Gen Hosp, Social Services",,
,New York,,NY,10023,"Mass Gen Hosp, Social Services",,
,Boston,,MA,02129,"Mass Gen Hosp, Social Services",Lynn Perriello is Maureen's social worker. Her number is 617-303-6982,
,Brookline,,MA,02446,Mass Rehab Comm-Home Care Pgm,,
,Allston,,MA,02135,McNamara House,,
,Allston,,MA,02134,McNamara House,,
,Allston,,MA,02134,McNamara House,,
,Allston,,MA,02134,McNamara House,RSC,
,Brookline,,MA,02445-7131,MGH Beacon Hill Senior Health (Partners),,
,,,,,MGH Community Health Associates,,
,Boston,,MA,02115,MGH Community Health Associates,,
,Mattapan,,MA,02126,MGH Community Health Associates,,
,East Boston,,MA,02128,Minuteman Senior Services,,
,Melrose,,MA,02176,Mystic Valley Elder Services,,
,Roxbury,,MA,,Evelyn Friedman Household,,
,Chelsea,,MA,02150,"Peabody Properties, Inc.",,
,Boston,,MA,02124,"Peabody Properties, Inc.","Senior Resident Services Manager, Peabody Properties at Harmon Apartments,",
,Boston,,MA,02115,"Peabody Properties, Inc.",,
,Boston,,MA,02118,"Peabody Properties, Inc.",,
,Boston,,MA,02118,"Peabody Properties, Inc.",,
,Brighton,,MA,02135,Providence House,,
,,,,,Providence House,,
,,,,,Providence House,,
,Brighton,,MA,02135,Providence House,,
,Brighton,,MA,02135,Providence House,Nurse there.,
,Brighton,,MA,02135,Providence House,,
,Boston,,MA,02135,Providence House,,
,,,,,Rogerson House,,
,Jamaica Plain,,MA,02130,Senior Whole Health,,
,Boston,,MA,02125,Sherrill House,,
,Boston,,MA,02130,Sherrill House,,
,Boston,,MA,02130,Sherrill House,,
,Jamaica Plain,,MA,02130,Sherrill House,,
,Jamaica Plain,,MA,02130,Sherrill House,,
,Boston,,MA,02136,Sherrill House,,
,Boston,,MA,02130,Sherrill House,,
,Boston,,MA,02130,Sherrill House,,
,Boston,,MA,02130,Sherrill House,,
,Boston,,MA,02130,Sherrill House,,
,Boston,,MA,02130,Sherrill House,,
,Boston,,MA,02130,Sherrill House,,
,Boston,,MA,02130,Sherrill House,,
,Jamaica Plain,,MA,02130,Sherrill House,,
,Boston,,MA,02130,Sherrill House,,
,Boston,,MA,02130,Sherrill House,,
,,,,,Sherrill House,,
,,,,,Sherrill House,,
,Boston,,MA,02130,Sherrill House,,
,Cambridge,,MA,02142,Somerville-Cambridge Elder Services,,
,Somerville,,MA,02144,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02139,Somerville-Cambridge Elder Services,,
,Somerville,,MA,02143,Somerville-Cambridge Elder Services,New case manager as of 5/10/2021  Ghita  ghita.jaouhari@eldercare.org,
,Somerville,,MA,02143,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02139,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02139,Somerville-Cambridge Elder Services,,
,Somerville,,MA,02144,Somerville-Cambridge Elder Services,,
,Somerville,,MA,02143,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02141,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02139,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02138,Somerville-Cambridge Elder Services,,
,Somerville,,MA,02145,Somerville-Cambridge Elder Services,Case manager Kashia kashia.point.du.jour@eldercare.org,
,Cambridge,,MA,02141,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02139,Somerville-Cambridge Elder Services,,
,Brookline,,MA,02446,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02140,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02140,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02140,Somerville-Cambridge Elder Services,,
,Somerville,,MA,02145,Somerville-Cambridge Elder Services,,
,Somerville,,MA,02144,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02138,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02141,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,,Somerville-Cambridge Elder Services,,
,Somerville,,MA,02145,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02139,Somerville-Cambridge Elder Services,,
,Somerville,,MA,02145,Somerville-Cambridge Elder Services,"Elaine Fenerell with the VA (original referral)
(857) 364-5770",
,Cambridge,,MA,02138,Somerville-Cambridge Elder Services,Betsy is a FW volunteer who also volunteers with SCES. She met Joan doing the SCES medical escort and referred her to FW.,
,Cambridge,,MA,02140,Somerville-Cambridge Elder Services,Case manager SCES Alicia Bortel  Alicia.Bortel@eldercare.org>,
,Cambridge,,MA,02140,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02138,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02139,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02140,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02142,Somerville-Cambridge Elder Services,Was matched previously in SCES New Friend program,
,Cambridge,,MA,02139,Somerville-Cambridge Elder Services,Case manager - Benjamin Brennan   benjamin.brennan@eldercare.org,
,Somerville,,MA,02144,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02139,Somerville-Cambridge Elder Services,Ania's cell 617-953-8996,
,Cambridge,,MA,02138,Somerville-Cambridge Elder Services,"Second from Cassie Cramer, SCES",
,Cambridge,,,02139,Somerville-Cambridge Elder Services,,
,Somerville,,MA,02144,Somerville-Cambridge Elder Services,,
,Somerville,,MA,02144,Somerville-Cambridge Elder Services,Case manager is Olivia Rowell - olivia.rowell@eldercare.org  617 628-2601,
,Cambridge,,MA,02139,Somerville-Cambridge Elder Services,,
,Somerville,,MA,02145,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02139,Somerville-Cambridge Elder Services,,
,Somerville,,MA,02143,Somerville-Cambridge Elder Services,Ashley Castor is Phil's SCES case manager - also a good contact for him,
,Cambridge,,MA,02140,Somerville-Cambridge Elder Services,"Benjamin Brennan (CM) referred, but left SCES before screening. Tony is supervisor, handled screening. KC does not have new CM as of Nov. 2022.",
,Somerville,,MA,02144,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02139,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02140,Somerville-Cambridge Elder Services,,
,Somerville,,MA,02145,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02138,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02139,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02139,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02141,Somerville-Cambridge Elder Services,Hannah Mason at CHA PACE submitted newer referral; info in notes,
,Cambridge,,MA,02139,Somerville-Cambridge Elder Services,,
,Somerville,,MA,02145,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02140,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02139,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02139,Somerville-Cambridge Elder Services,,
,Somerville,,MA,02145,Somerville-Cambridge Elder Services,Clinical Social Worker,
,Cambridge,,MA,02141,Somerville-Cambridge Elder Services,More-or-less a self-referral. Lindsey submitted referral for Alison.,
,Cambridge,,MA,02142,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02138,Somerville-Cambridge Elder Services,,
,Somerville,,MA,02145,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02139,Somerville-Cambridge Elder Services,,
,Cambridge,,,,Somerville-Cambridge Elder Services,New Friend match,
,Cambridge,,,,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02138,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02139,Somerville-Cambridge Elder Services,,
,Somerville,,MA,02144,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02138,Somerville-Cambridge Elder Services,"New case manager Leslie Roy
Leslie.Roy@eldercare.org",
,Somerville,,MA,02143,Somerville-Cambridge Elder Services,,
,Somerville,,MA,02144,Somerville-Cambridge Elder Services,Courtney Johnson - 2nd Referral source SCES social worker,
,Cambridge,,,,Somerville-Cambridge Elder Services,New Friend,
,Cambridge,,,,Somerville-Cambridge Elder Services,New Friend,
,Cambridge,,MA,02138,Somerville-Cambridge Elder Services,,
,Somerville,,MA,02145,Somerville-Cambridge Elder Services,,
,Cambridge,,,,Somerville-Cambridge Elder Services,New Friend match,
,Cambridge,,MA,02138,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02139,Somerville-Cambridge Elder Services,,
,Norwood,,MA,,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02140,Somerville-Cambridge Elder Services,,
,Somerville,,MA,02144,Somerville-Cambridge Elder Services,Courtney visits Eleanor regularly and has known her a long time,
,Cambridge,,MA,02139,Somerville-Cambridge Elder Services,"originally referred by Benjamin Brennan, but passed to CM Kathy before FW intake",
,Cambridge,,MA,02141,Somerville-Cambridge Elder Services,Originally referred by Stephanie Lacerda who is no longer at SCES. Carlos is Maria's current CM at SCES.,
,Somerville,,MA,02143,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02141,Somerville-Cambridge Elder Services,,
,Somerville,,,,Somerville-Cambridge Elder Services,Previous match from New Friend program,
,Cambridge,,MA,02139,Somerville-Cambridge Elder Services,,
,Somerville,,MA,02144,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02139,Somerville-Cambridge Elder Services,,
,Somerville,,MA,02144,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02139,Somerville-Cambridge Elder Services,,
,Somerville,,MA,02145,Somerville-Cambridge Elder Services,,
,Somerville,,MA,02145,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02141,Somerville-Cambridge Elder Services,,
,Somerville,,MA,02145,Somerville-Cambridge Elder Services,,
,Cambridge,,MA,02141,Somerville-Cambridge Elder Services,,
,South Boston,,MA,02127,South Boston Neighborhood House,Director of Senior Programs,
,South Boston,,MA,02127,South Boston Neighborhood House,Senior Advocate; Director of Senior Programs,
,Boston,,MA,02127,South Boston Neighborhood House,,
,South Boston,,MA,02127,South Boston Neighborhood House,"(sister) Gerrie O'Brien (617) 268-6441
(sister) Denise Polli (508) 209-0155",
,South Boston,,MA,02127,South Boston Neighborhood House,"(lives at 120 H Street and Tracy Campbell is the RSC there and knows Doris well) 
Tracy Campbell
South Boston office (617) 464-0016
Charlestown office (617) 242-6493
tcampbell@ehdoc.org",
,South Boston,,MA,02127,South Boston Neighborhood House,"Senior Advocate
Director of Senior Programs",
,Brookline,,MA,02446,"Springwell, Inc.",,
,Brookline,,MA,02446,"Springwell, Inc.",Michele from HSL can be a helpful contact for her. MicheleSzymanczyk@hsl.harvard.edu,
,,,,,"Springwell, Inc.",,
,Brookline,,MA,02467,"Springwell, Inc.",,
,Brookline,,MA,02445,"Springwell, Inc.",,
,Brookline,,MA,02445,"Springwell, Inc.",Senior Center,
,Brookline,,MA,02445,"Springwell, Inc.",,
,Brookline,,MA,02445,"Springwell, Inc.",,
,Brookline,,MA,02445,"Springwell, Inc.",,
,Brookline,,MA,02445,"Springwell, Inc.",69 year old woman whose husband travels a lot and could use a friendly visitor.  No cognitive or special concerns,
,Brookline,,MA,,"Springwell, Inc.",,
,Dorchester,,MA,02124,Standish Village at Lower Mills,,
,Dorchester,,MA,02124,Standish Village at Lower Mills,,
,Dorchester,,MA,02124,Standish Village at Lower Mills,,
,Dorchester,,MA,02124,Standish Village at Lower Mills,,
,Dorchester,,MA,02124,Standish Village at Lower Mills,,
,Dorchester,,MA,02124,Standish Village at Lower Mills,,
,Dorchester,,MA,02124,Standish Village at Lower Mills,,
,Dorchester,,MA,02124,Standish Village at Lower Mills,,
,Brookline,,MA,02445,Standish Village at Lower Mills,,
,Boston,,MA,02124,Standish Village at Lower Mills,,
,Boston,,MA,02124,Standish Village at Lower Mills,,
,Boston,,MA,02115,Susan S. Bailis Assisted Living,,
,Boston,,MA,02115,Susan S. Bailis Assisted Living,"Anne, other nurse, is main contact.",
,Boston,,MA,02115,Susan S. Bailis Assisted Living,,
,Boston,,MA,02115,Susan S. Bailis Assisted Living,,
,Boston,,MA,02115,Susan S. Bailis Assisted Living,,
,Boston,,MA,02115,Susan S. Bailis Assisted Living,,
,Dorchester,,MA,02124,The Boston Home,,
,Dorchester,,MA,02124,The Boston Home,,
,Dorchester,,MA,02124,The Boston Home,,
,Dorchester,,MA,02124,The Boston Home,,
,Dorchester,,MA,02124,The Boston Home,,
,Boston,,MA,02124,The Boston Home,,
,Dorchester,,MA,02124,The Boston Home,,
,Boston,,MA,02124,The Boston Home,,
,Jamaica Plain,,MA,02130,The Mount Pleasant Home,,
,Jamaica Plain,,MA,02130,The Mount Pleasant Home,,
,Jamaica Plain,,MA,,The Mount Pleasant Home,,
,Jamaica Plain,,MA,02130,The Mount Pleasant Home,,
,Jamaica Plain,,MA,02130,The Mount Pleasant Home,,
,Jamaica Plain,,MA,02130,The Mount Pleasant Home,,
,Jamaica Plain,,MA,02130,The Mount Pleasant Home,,
,Jamaica Plain,,MA,02130,The Mount Pleasant Home,Mr. Love should not be matched with a female volunteer.,
,Boston,,MA,02130,The Mount Pleasant Home,,
,Jamaica Plain,,MA,02130,The Mount Pleasant Home,,
,Jamaica Plain,,MA,02130,The Mount Pleasant Home,,
,Boston,,MA,02120,Uphams Corner Elder Service Plan - SAVIN HILL,,
,Boston,,MA,02120,Uphams Corner Elder Service Plan - SAVIN HILL,"Kira Vaughan
Old therapist from Whittier Street Health Center
No longer works there as of 11/6/18.
old phone: 617-989-3207",
,Boston,,MA,02115,Uphams Corner Elder Service Plan - SAVIN HILL,"Adria no longer working at PACE
New  SW intern, Emily Seifert, eseifert@uphams.org , extension 8914 will be covering for Matthew as of 4/7/17",
,Dorchester,,MA,02125,Uphams Corner Elder Service Plan - SAVIN HILL,"new referral source: Emily Seifert, s.w. from PACE. same extension and phone as above.",
,Boston,,MA,02115,Uphams Corner Elder Service Plan - SAVIN HILL,"Adria no longer working for PACE. 
Julie Adams will be covering Peter's case as of 4/7/17
Julie Adams email is jadams@uphams.org, her extension is 8930",
,Roxbury,,MA,02119,Uphams Corner Elder Service Plan - SAVIN HILL,,
,Dorchester,,MA,02125,Visiting Nurse Assoc of Boston,,
,Charlestown,,MA,02129,Visiting Nurse Assoc of Boston,,
,,,,,Visiting Nurse Assoc of Boston,,
,Boston,,MA,02111,Visiting Nurse Assoc of Boston,,
,Brookline,,MA,02445,Visiting Nurse Assoc of Boston,,
,Boston,,MA,02115,Visiting Nurse Assoc of Boston,,
,Brighton,,MA,02135,Visiting Nurse Assoc of Boston,,
,Cambridge,,MA,02138,Visiting Nurse Assoc of Boston,,
,,,,,Visiting Nurse Assoc of Boston,,
,,,,,Visiting Nurse Assoc of Boston,,
,BOston,,MA,02215,Visiting Nurse Assoc of Boston,,
,,,,,Visiting Nurse Assoc of Boston,,
,South End,,MA,02118,Visiting Nurse Assoc of Boston,,
,,,,,Visiting Nurse Assoc of Boston,,
,Roxbury,,MA,02120-2335,Visiting Nurse Assoc of Boston,,
,Dorchester,,MA,02124,Visiting Nurse Assoc of Boston,,
,Boston,,MA,02129,Visiting Nurse Assoc of Boston,,
,Jamaica Plain,,MA,02130,Visiting Nurse Assoc of Boston,,
,Boston,,MA,02129,Visiting Nurse Assoc of Boston,,
,Jamaica Plain,,MA,02131,Visiting Nurse Assoc of Boston,,
,Jamaica Plain,,MA,02130,Visiting Nurse Assoc of Boston,,
,Boston,,MA,02115,Church of the Advent,,
,Boston,,MA,02115,Union United Methodist Church,,
,Boston,,MA,02116,Hale Barnard Corp.,,
,Boston,,MA,02114,"Maloney Properties, Inc.",,
,,,,,"Maloney Properties, Inc.",,
,,,,,"Maloney Properties, Inc.",,
,Boston,,MA,02114,"Maloney Properties, Inc.",,
,Boston,,MA,02115,"Maloney Properties, Inc.",Resident Services Coordinator,
,Boston,,MA,02114,"Maloney Properties, Inc.",Resident Service Coordinator,
,East Boston,,MA,02128,"Maloney Properties, Inc.",Heritage Apartments,
,Newton Highlands,,MA,02461,Partners HealthCare,,
,,,,,Partners HealthCare,,
,Dorchester,,MA,02121,Partners HealthCare,,
,Dorchester,,MA,02121,Partners HealthCare,"Deborah Lewenczuk (Bonomo) - maiden name that Dotty refers to.
Close friend
413-668-8210
DLewenczuk@gmail.com
Should be referral source now.
Also Linda Brown is her friend and Linda is the director of Morville House.",
,Brookline,,MA,02446,Partners HealthCare,,
,Boston,,MA,02108,Partners HealthCare,,
,Boston,,MA,02111,Partners HealthCare,,
,,,,,Partners HealthCare,,
,East Boston,,MA,02128,Partners HealthCare,,
,Chelsea,,MA,02150,Partners HealthCare,,
,Boston,,MA,02115,Partners HealthCare,,
,Boston,,MA,02109,Partners HealthCare,,
,Boston,,MA,02115,Partners HealthCare,,
,,,,,Partners HealthCare,,
,Boston,,MA,02114,Partners HealthCare,,
,Boston,,MA,02127,Partners HealthCare,,
,Boston,,MA,02118,Partners HealthCare,,
,South Boston,,MA,02127,Partners HealthCare,,
,Boston,,MA,02116,Partners HealthCare,,
,Boston,,MA,02114,Partners HealthCare,,
,Boston,,MA,02109,Partners HealthCare,,
,Boston,,MA,02118,Partners HealthCare,,
,Boston,,MA,02115,Partners HealthCare,,
,South Boston,,MA,02127,Partners HealthCare,,
,Boston,,MA,02116,Partners HealthCare,,
,Dorchester,,MA,02124,Partners HealthCare,,
,Boston,,MA,02114,Partners HealthCare,,
,Boston,,MA,02127,Partners HealthCare,,
,,,,,Partners HealthCare,,
,Boston,,MA,02127,Partners HealthCare,,
,Boston,,MA,02135,Partners HealthCare,See description,
,Boston,,MA,02129,Partners HealthCare,,
,Dorchester,,MA,02124,Partners HealthCare,,
,Boston,,MA,02118,Partners HealthCare,,
,Boston,,MA,02109,Tufts Health Plan,The information was in a packet,
,Roslindale,,MA,02131,Tufts Health Plan,,
,Boston,,MA,02119,Tufts Health Plan,Tufts Health Plan Senior Care Options,
,Somerville,,MA,02145,Massachusetts Commission for the Blind,,
,Boston,,MA,02125,Massachusetts Commission for the Blind,,
,Brookline,,MA,02446,Massachusetts Commission for the Blind,,
,Jamaica Plain,,MA,02130,Massachusetts Commission for the Blind,,
,Boston,,MA,02118,Massachusetts Commission for the Blind,,
,Dorchester,,MA,02124,Massachusetts Commission for the Blind,,
,South End,,MA,02118,Massachusetts Commission for the Blind,,
,Dorchester,,MA,02122,Massachusetts Commission for the Blind,,
,Roslindale,,MA,02131,Massachusetts Commission for the Blind,,
,Boston,,MA,02120,Massachusetts Commission for the Blind,,
,Dorchester,,MA,02125,Massachusetts Commission for the Blind,,
,Dorchester,,MA,02125,Massachusetts Commission for the Blind,,
,Boston,,MA,02215,Massachusetts Commission for the Blind,,
,Dorchester,,MA,02125,Massachusetts Commission for the Blind,,
,Roslindale,,MA,02131,Massachusetts Commission for the Blind,,
,Boston,,MA,02135,Massachusetts Commission for the Blind,,
,Hyde Park,,MA,2131,Massachusetts Commission for the Blind,,
,Hyde Park,,MA,02136,Massachusetts Commission for the Blind,,
,Brookline,,MA,02446-6205,Massachusetts Commission for the Blind,,
,Cambridge,,MA,02139,Massachusetts Commission for the Blind,SCES client.  Case manager Ainsley Broderick ainsley.broderick@eldercare.org,
,Roslindale,,MA,02131,Massachusetts Commission for the Blind,,
,Boston,,MA,02134,Massachusetts Commission for the Blind,,
,Brighton,,MA,02135,Massachusetts Commission for the Blind,,
,Brighton,,MA,02135,Massachusetts Commission for the Blind,,
,Roslindale,,MA,02131,Massachusetts Commission for the Blind,Donna is his case mgr form Mass Comm for Blind,
,Weymouth,,MA,02190-2908,Massachusetts Commission for the Blind,,
,Winthrop,,MA,02152,Massachusetts Commission for the Blind,"Karen Hatcher
Director - BRIDGE Program
Massachusetts Commission for the Blind
600 Washington Street - 3rd Floor
Boston, MA 02111
617-626-7462
karen.hatcher@state.ma.us",
,Jamaica Plain,,,02130,Massachusetts Commission for the Blind,,
,Brookline,,MA,02446,Massachusetts Commission for the Blind,Commission for the Blind,
,Roslindale,,MA,02131,Massachusetts Commission for the Blind,,
,Boston,,MA,02119,Massachusetts Commission for the Blind,,
,Boston,,MA,02114,Massachusetts Rehabilitation Commission,,
,Boston,,MA,02130,Arbor Counseling,,
,Brookline,,MA,02446,Beth Israel Deaconess Medical Center,,
,boston,,ma,02135,Beth Israel Deaconess Medical Center,,
,Boston,,MA,02135,Beth Israel Deaconess Medical Center,"Kristina is an in-house social worker with BIDMC, she is not work with Irina outside of the medical center and does not need updates on her/likely cannot provide updates. (Irina does not have an active social worker)",
,Cambridge,,MA,02142,Beth Israel Deaconess Medical Center,,
,Boston,,MA,02115,Beth Israel Deaconess Medical Center,,
,Boston,,MA,02115,Beth Israel Deaconess Medical Center,,
,Newton,,MA,02459,Beth Israel Deaconess Medical Center,,
,Haverhill,,MA,01830,Beth Israel Deaconess Medical Center,,
,Allston,,MA,02134,Beth Israel Deaconess Medical Center,,
,Chestnut Hill,,MA,02467,Beth Israel Deaconess Medical Center,,
,Hyde Park,,MA,02136,Beth Israel Deaconess Medical Center,,
,Boston,,MA,02135,Beth Israel Deaconess Medical Center,,
,Brookline,,MA,02446,Beth Israel Deaconess Medical Center,,
,Boston,,MA,02115,Beth Israel Deaconess Medical Center,,
,Tierra Verde,,FL,33715,Beth Israel Deaconess Medical Center,,
,Boston,,MA,02118,Beth Israel Deaconess Medical Center,,
,Boston,,MA,02115,Beth Israel Deaconess Medical Center,,
,Boston,,MA,02115,Beth Israel Deaconess Medical Center,,
,Jamaica Plain,,MA,02130,Beth Israel Deaconess Medical Center,,
,Brookline,,MA,02446,Beth Israel Deaconess Medical Center,,
,Brookline,,MA,02446,Beth Israel Deaconess Medical Center,,
,Roslindale,,MA,02130,Beth Israel Deaconess Medical Center,,
,Boston,,MA,02115,Beth Israel Deaconess Medical Center,,
,Brookline,,MA,02446,Beth Israel Deaconess Medical Center,,
,Dorchester,,MA,02125,Beth Israel Deaconess Medical Center,,
,Dorchester,,MA,02124,Beth Israel Deaconess Medical Center,,
,West Roxbury,,MA,02132,Beth Israel Deaconess Medical Center,,
,Brighton,,MA,02135,Beth Israel Deaconess Medical Center,,
,Revere,,MA,02151,Beth Israel Deaconess Medical Center,,
,Brookline,,MA,02446,Beth Israel Deaconess Medical Center,,
,Brookline,,MA,02446,Beth Israel Deaconess Medical Center,,
,,,,,Beth Israel Deaconess Medical Center,,
,Boston,,MA,02116,Beth Israel Deaconess Medical Center,,
,Cambridge,,MA,02138,Beth Israel Deaconess Medical Center,,
,Hyde Park,,MA,02136,Beth Israel Deaconess Medical Center,,
,Chestnut Hill,,MA,02467,Beth Israel Deaconess Medical Center,,
,,,,,Beth Israel Deaconess Medical Center,,
,Dorchester,,MA,02124,Beth Israel Deaconess Medical Center,,
